"date","storenumber","checknumber","ordermodeid","chitname","paymenttype","price","disc_price","quantity","item","disc","state"
2018-11-08,"OR019",70018,"Call-in","L Cowboy","VISA",15,12,1,"Cowboy",3,"OR"
2018-11-08,"OR019",70020,"Call-in","F Stf Chicago","VISA",19,15.2,1,"Stf Chicago",3.8,"OR"
2018-11-08,"OR019",70022,"Call-in","F Cowboy","Cash",17,15,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70024,"Call-in","Chz5 Brd W/Mar","VISA",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-08,"OR019",70024,"Call-in","FNY New Yrk","VISA",10,9,1,"FNY New Yrk",1,"OR"
2018-11-08,"OR019",70026,"Call-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-08,"OR019",70026,"Call-in","2L Soda","EBT/SNAP",2.4,2.4,1,"2Soda",0,"OR"
2018-11-08,"OR019",70026,"Call-in","LTN Hrb Chk Med","EBT/SNAP",14,10,1,"LTN Hrb Chk Med",4,"OR"
2018-11-08,"OR019",70026,"Call-in","M CYO","EBT/SNAP",10,10,1,"M CYO",0,"OR"
2018-11-08,"OR019",70028,"Call-in","L Hawaiian","EBT/SNAP",13.5,13.5,1,"Hawaiian",0,"OR"
2018-11-08,"OR019",70030,"Call-in","L Hawaiian","VISA",13.5,13.5,1,"Hawaiian",0,"OR"
2018-11-08,"OR019",70032,"Call-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",70032,"Call-in","F Pepperoni","VISA",14.25,12.25,0.5,"Pepperoni",2,"OR"
2018-11-08,"OR019",70034,"Call-in","$0.05 Deposit","EBT/SNAP",0.05,0.03,1,"$0.05 Deposit",0.02,"OR"
2018-11-08,"OR019",70034,"Call-in","2L Soda","EBT/SNAP",2.4,1.42,1,"2Soda",0.98,"OR"
2018-11-08,"OR019",70034,"Call-in","Chz5 Brd W/Mar","EBT/SNAP",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-08,"OR019",70034,"Call-in","F Hawaiian","EBT/SNAP",15.5,15.5,1,"Hawaiian",0,"OR"
2018-11-08,"OR019",70034,"Call-in","F Pepperoni","EBT/SNAP",14.25,10.25,1,"Pepperoni",4,"OR"
2018-11-08,"OR019",70036,"Call-in","F Cowboy","VISA",17,17,1,"Cowboy",0,"OR"
2018-11-08,"OR019",70036,"Call-in","LTN Hrb Chk Med","VISA",14,8,1,"LTN Hrb Chk Med",6,"OR"
2018-11-08,"OR019",70038,"Call-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",70038,"Call-in","F Hawaiian","VISA",15.5,13.5,0.5,"Hawaiian",2,"OR"
2018-11-08,"OR019",70040,"Call-in","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-08,"OR019",70040,"Call-in","2L Soda","VISA",2.4,2.4,1,"2Soda",0,"OR"
2018-11-08,"OR019",70040,"Call-in","LTN Chk Bcn Art","VISA",14,14,1,"LTN Chk Bcn Art",0,"OR"
2018-11-08,"OR019",70042,"Call-in","L Hawaiian","Cash",13.5,13.5,1,"Hawaiian",0,"OR"
2018-11-08,"OR019",70044,"Call-in","F Chkn Garlic","Cash",17,17,1,"Chkn Garlic",0,"OR"
2018-11-08,"OR019",70044,"Call-in","F Hawaiian","Cash",15.5,15.5,1,"Hawaiian",0,"OR"
2018-11-08,"OR019",70044,"Call-in","F Papas Fav","Cash",18,18,1,"Papas Fav",0,"OR"
2018-11-08,"OR019",70044,"Call-in","MGF Chkn Garlic","Cash",17,17,1,"MGChkn Garlic",0,"OR"
2018-11-08,"OR019",70046,"Call-in","Club Salad","EBT/SNAP",6,6,1,"Club Salad",0,"OR"
2018-11-08,"OR019",70046,"Call-in","FNY CYO","EBT/SNAP",13,13,1,"FNY CYO",0,"OR"
2018-11-08,"OR019",70048,"Call-in","F Cowboy","VISA",17,13.6,1,"Cowboy",3.4,"OR"
2018-11-08,"OR019",70050,"Call-in","FNY New Yrk","Cash",10,9,1,"FNY New Yrk",1,"OR"
2018-11-08,"OR019",70052,"Call-in","LTN Cowboy","EBT/SNAP",14,13.08,1,"LTN Cowboy",0.92,"OR"
2018-11-08,"OR019",70054,"Call-in","LPAN Cowboy","VISA",16,14,0.5,"LPAN Cowboy",2,"OR"
2018-11-08,"OR019",70054,"Call-in","LPAN Half/Half","VISA",0,0,1,"LPAN Half/Half",0,"OR"
2018-11-08,"OR019",70056,"Call-in","Choc Chip Dough","EBT/SNAP",5,5,1,"Choc Chip Dough",0,"OR"
2018-11-08,"OR019",70056,"Call-in","FTN Gourmet Veg","EBT/SNAP",15,15,1,"FTN Gourmet Veg",0,"OR"
2018-11-08,"OR019",70058,"Call-in","Choc Chip Dough","EBT/SNAP",5,5,1,"Choc Chip Dough",0,"OR"
2018-11-08,"OR019",70058,"Call-in","M All Meat","EBT/SNAP",14,14,1,"M All Meat",0,"OR"
2018-11-08,"OR019",70058,"Call-in","M Pepperoni","EBT/SNAP",11.25,11.25,1,"M Pepperoni",0,"OR"
2018-11-08,"OR019",70060,"Call-in","F Grd Veg","Cash",16,13,1,"Grd Veg",3,"OR"
2018-11-08,"OR019",70062,"Call-in","L CYO","VISA",11,11,0.5,"CYO",0,"OR"
2018-11-08,"OR019",70062,"Call-in","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",70064,"Call-in","L Pepperoni","EBT/SNAP",12.25,12.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",70066,"Call-in","L Pepperoni","VISA",12.25,12.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",70068,"Call-in","Choc Chip Dough","VISA",5,5,1,"Choc Chip Dough",0,"OR"
2018-11-08,"OR019",70068,"Call-in","FTN Hrb Chk Med","VISA",16,12,1,"FTN Hrb Chk Med",4,"OR"
2018-11-08,"OR019",70068,"Call-in","LTN Greek Pepp","VISA",13,13,1,"LTN Greek Pepp",0,"OR"
2018-11-08,"OR019",70070,"Call-in","Chz5 Brd W/Mar","VISA",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-08,"OR019",70070,"Call-in","Garden Salad","VISA",6,6,1,"Garden Salad",0,"OR"
2018-11-08,"OR019",70072,"Call-in","L Cheese","EBT/SNAP",11,11,1,"Cheese",0,"OR"
2018-11-08,"OR019",70074,"Call-in","L Chkn Garlic","EBT/SNAP",15,15,1,"Chkn Garlic",0,"OR"
2018-11-08,"OR019",70076,"Call-in","Chz5 Brd W/Mar","VISA",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-08,"OR019",70076,"Call-in","L Cowboy","VISA",15,13,0.5,"Cowboy",2,"OR"
2018-11-08,"OR019",70076,"Call-in","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",70078,"Call-in","L Cowboy","Cash",15,13,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70081,"Call-in","F Half & Half","Cash",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",70081,"Call-in","F Hawaiian","Cash",15.5,15.5,0.5,"Hawaiian",0,"OR"
2018-11-08,"OR019",70081,"Call-in","F Murph Combo","Cash",18,12,0.5,"Murph Combo",6,"OR"
2018-11-08,"OR019",70083,"Call-in","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",70083,"Call-in","L Pepperoni","VISA",12.25,12.25,0.5,"Pepperoni",0,"OR"
2018-11-08,"OR019",70085,"Call-in","LTN Chk Bcn Art","VISA",14,14,1,"LTN Chk Bcn Art",0,"OR"
2018-11-08,"OR019",70087,"Call-in","F Papas Fav","VISA",18,18,1,"Papas Fav",0,"OR"
2018-11-08,"OR019",70089,"Call-in","Cinnamon Wheel","EBT/SNAP",5,5,1,"Cinnamon Wheel",0,"OR"
2018-11-08,"OR019",70089,"Call-in","F Stf Chicago","EBT/SNAP",19,19,1,"Stf Chicago",0,"OR"
2018-11-08,"OR019",70091,"Call-in","F Cowboy","Cash",17,15,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70091,"Call-in","FTN Hrb Chk Med","Cash",16,12,1,"FTN Hrb Chk Med",4,"OR"
2018-11-08,"OR019",70093,"Call-in","F Chkn Garlic","EBT/SNAP",17,17,1,"Chkn Garlic",0,"OR"
2018-11-08,"OR019",70093,"Call-in","L Cowboy","EBT/SNAP",15,13,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70095,"Call-in","Choc Chip Dough","Cash",5,5,1,"Choc Chip Dough",0,"OR"
2018-11-08,"OR019",70095,"Call-in","FTN Half&Half","Cash",0,0,1,"FTN Half&Half",0,"OR"
2018-11-08,"OR019",70095,"Call-in","FTN Hawaiian","Cash",14.5,14.5,0.5,"FTN Hawaiian",0,"OR"
2018-11-08,"OR019",70097,"Call-in","FTN Half&Half","Cash",0,0,1,"FTN Half&Half",0,"OR"
2018-11-08,"OR019",70097,"Call-in","FTN Hrb Chk Med","Cash",16,12,0.5,"FTN Hrb Chk Med",4,"OR"
2018-11-08,"OR019",70099,"Call-in","F Cowboy","VISA",17,15,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70101,"Call-in","F Hawaiian","VISA",15.5,15.5,1,"Hawaiian",0,"OR"
2018-11-08,"OR019",70103,"Call-in","Chz5 Brd W/Mar","VISA",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-08,"OR019",70103,"Call-in","Garden Salad","VISA",6,6,1,"Garden Salad",0,"OR"
2018-11-08,"OR019",70103,"Call-in","L Cowboy","VISA",15,13,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70105,"Call-in","F All Meat","EBT/SNAP",17,13,1,"All Meat",4,"OR"
2018-11-08,"OR019",70105,"Call-in","L Chkn Garlic","EBT/SNAP",15,15,1,"Chkn Garlic",0,"OR"
2018-11-08,"OR019",70107,"Call-in","L Pepperoni","EBT/SNAP",12.25,12.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",70109,"Call-in","F Stf Chicago","VISA",19,19,1,"Stf Chicago",0,"OR"
2018-11-08,"OR019",70111,"Call-in","Garden Salad","VISA",6,6,1,"Garden Salad",0,"OR"
2018-11-08,"OR019",70111,"Call-in","L Cheese","VISA",11,11,1,"Cheese",0,"OR"
2018-11-08,"OR019",70111,"Call-in","L Chk Bac Art","VISA",15,15,1,"Chk Bac Art",0,"OR"
2018-11-08,"OR019",70111,"Call-in","Ranch Dr Pkt","VISA",0.5,0.5,1,"Ranch Dr Pkt",0,"OR"
2018-11-08,"OR019",70113,"Call-in","F Pepperoni","VISA",14.25,11.88,1,"Pepperoni",2.37,"OR"
2018-11-08,"OR019",70115,"Call-in","LTN All Meat","EBT/SNAP",14,14,1,"LTN All Meat",0,"OR"
2018-11-08,"OR019",70115,"Call-in","LTN Chk Bcn Art","EBT/SNAP",14,14,1,"LTN Chk Bcn Art",0,"OR"
2018-11-08,"OR019",70117,"Call-in","L Pepperoni","EBT/SNAP",12.25,10.44,1,"Pepperoni",1.81,"OR"
2018-11-08,"OR019",70119,"Call-in","L Papas Fav","Cash",16,16,1,"Papas Fav",0,"OR"
2018-11-08,"OR019",70119,"Call-in","Ranch Dr Pkt","Cash",0.5,0.5,1,"Ranch Dr Pkt",0,"OR"
2018-11-08,"OR019",70122,"Call-in","Chk Caesar Sal","VISA",6,6,1,"Chk Caesar Sal",0,"OR"
2018-11-08,"OR019",70122,"Call-in","LPAN CYO","VISA",12,12,0.5,"LPAN CYO",0,"OR"
2018-11-08,"OR019",70122,"Call-in","LPAN Half/Half","VISA",0,0,1,"LPAN Half/Half",0,"OR"
2018-11-08,"OR019",70124,"Call-in","F Pepperoni","Cash",14.25,14.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",70126,"Call-in","L Chkn Garlic","VISA",15,15,1,"Chkn Garlic",0,"OR"
2018-11-08,"OR019",70128,"Call-in","L Stf Chk&Bac","VISA",17,17,1,"Stf Chk&Bac",0,"OR"
2018-11-08,"OR019",70130,"Call-in","L Cowboy","VISA",15,13,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70132,"Call-in","L Cowboy","VISA",15,13,1,"Cowboy",2,"OR"
2018-11-08,"OR019",70134,"Call-in","F Stf 5 Meat","EBT/SNAP",19,19,1,"Stf 5 Meat",0,"OR"
2018-11-08,"OR019",70134,"Call-in","L Hawaiian","EBT/SNAP",13.5,13.5,1,"Hawaiian",0,"OR"
2018-11-08,"OR019",70136,"Call-in","Chz5 Brd W/Mar","Cash",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-08,"OR019",70136,"Call-in","F Pepperoni","Cash",14.25,14.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",70138,"Call-in","F Cowboy","Cash",17,17,1,"Cowboy",0,"OR"
2018-11-08,"OR019",70138,"Call-in","FNY New Yrk","Cash",10,7,1,"FNY New Yrk",3,"OR"
2018-11-08,"OR019",70140,"Call-in","L Perfect","Cash",13.5,13.5,1,"Perfect",0,"OR"
2018-11-08,"OR019",70142,"Call-in","L Cowboy","EBT/SNAP",15,13,0.5,"Cowboy",2,"OR"
2018-11-08,"OR019",70142,"Call-in","L Half & Half","EBT/SNAP",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",70142,"Call-in","S'more Dsrt Piz","EBT/SNAP",5,5,1,"S'more Dsrt Piz",0,"OR"
2018-11-08,"OR019",80001,"Call-in","FTN CYO","VISA",12,9.6,1,"FTN CYO",2.4,"OR"
2018-11-08,"OR019",80003,"Call-in","F CYO","Cash",13,13,1,"CYO",0,"OR"
2018-11-08,"OR019",80005,"Call-in","F Cowboy","Cash",17,15.26,1,"Cowboy",1.74,"OR"
2018-11-08,"OR019",80007,"Call-in","Chk Caesar Sal","EBT/SNAP",6,6,1,"Chk Caesar Sal",0,"OR"
2018-11-08,"OR019",80007,"Call-in","L Pepperoni","EBT/SNAP",12.25,12.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",80009,"Call-in","FNY 3-Cheese","EBT/SNAP",10,9,1,"FNY 3-Cheese",1,"OR"
2018-11-08,"OR019",120001,"Call-in","Choc Chip Dough","MASTERCARD",5,5,1,"Choc Chip Dough",0,"OR"
2018-11-08,"OR019",120001,"Call-in","L Pepperoni","MASTERCARD",12.25,12.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",130001,"Call-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",130001,"Call-in","F Hrb Chk Medt","VISA",17,15,0.5,"Hrb Chk Medt",2,"OR"
2018-11-08,"OR019",130001,"Call-in","L Pepperoni","VISA",12.25,12.25,1,"Pepperoni",0,"OR"
2018-11-08,"OR019",150001,"Call-in","L Cheese","VISA",11,11,1,"Cheese",0,"OR"
2018-11-08,"OR019",150001,"Call-in","L Cowboy","VISA",15,13,1,"Cowboy",2,"OR"
2018-11-08,"OR019",160001,"Call-in","L Cowboy","Cash",15,13,1,"Cowboy",2,"OR"
2018-11-08,"OR019",160002,"Call-in","LTN Chk Bcn Art","VISA",14,14,1,"LTN Chk Bcn Art",0,"OR"
2018-11-08,"OR019",160003,"Call-in","L Cowboy","Cash",15,15,1,"Cowboy",0,"OR"
2018-11-08,"OR019",160003,"Call-in","LTN Chk Bcn Art","Cash",14,11,0.5,"LTN Chk Bcn Art",3,"OR"
2018-11-08,"OR019",160003,"Call-in","LTN Half&Half","Cash",0,0,1,"LTN Half&Half",0,"OR"
2018-11-08,"OR019",170001,"Call-in","$0.10 Deposit","Cash",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-08,"OR019",170001,"Call-in","2L Soda","Cash",2.4,2.4,1,"2Soda",0,"OR"
2018-11-08,"OR019",170001,"Call-in","Chz5 Brd W/Mar","Cash",5,5,1,"Chz5 Brd W/Mar",0,"OR"
2018-11-08,"OR019",170001,"Call-in","L Chkn Garlic","Cash",15,15,1,"Chkn Garlic",0,"OR"
2018-11-08,"OR019",830008,"eComm","L Papas Fav","VISA",16,16,1,"Papas Fav",0,"OR"
2018-11-08,"OR019",830023,"eComm","FNY New Yrk","Cash",10,9,1,"FNY New Yrk",1,"OR"
2018-11-08,"OR019",830025,"eComm","2L Soda","Cash",2.4,2.4,1,"2Soda",0,"OR"
2018-11-08,"OR019",830025,"eComm","FTN CYO","Cash",12,12,1,"FTN CYO",0,"OR"
2018-11-08,"OR019",830035,"eComm","F Cowboy","EBT/SNAP",17,15,1,"Cowboy",2,"OR"
2018-11-08,"OR019",830037,"eComm","L Papas Fav","Cash",16,14.92,1,"Papas Fav",1.08,"OR"
2018-11-08,"OR019",830037,"eComm","L Perfect","Cash",13.5,12.58,1,"Perfect",0.92,"OR"
2018-11-08,"OR019",830041,"eComm","L Cowboy","VISA",15,13,0.5,"Cowboy",2,"OR"
2018-11-08,"OR019",830041,"eComm","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR019",830043,"eComm","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-08,"OR019",830043,"eComm","2L Soda","VISA",2.4,2.4,1,"2Soda",0,"OR"
2018-11-08,"OR019",830043,"eComm","LPAN Chk Garlic","VISA",16,16,1,"LPAN Chk Garlic",0,"OR"
2018-11-08,"OR019",830046,"eComm","F Pepperoni","EBT/SNAP",14.25,7.15,1,"Pepperoni",7.1,"OR"
2018-11-08,"OR019",830046,"eComm","L Stf CYO","EBT/SNAP",13.25,6.62,1,"Stf CYO",6.63,"OR"
2018-11-08,"OR019",830051,"eComm","L Gourmet Veg","VISA",14,14,1,"Gourmet Veg",0,"OR"
2018-11-08,"OR019",830057,"eComm","Choc Chip Dough","VISA",5,4.57,1,"Choc Chip Dough",0.43,"OR"
2018-11-08,"OR019",830057,"eComm","FTN Hrb Chk Med","VISA",16,14.63,1,"FTN Hrb Chk Med",1.37,"OR"
2018-11-08,"OR019",830057,"eComm","LTN Chkn Garlic","VISA",14,12.8,1,"LTN Chkn Garlic",1.2,"OR"
2018-11-08,"OR019",830059,"eComm","L Stf Chk&Bac","VISA",17,17,1,"Stf Chk&Bac",0,"OR"
2018-11-08,"OR019",830064,"eComm","Chz5 Brd W/Mar","VISA",5,3,1,"Chz5 Brd W/Mar",2,"OR"
2018-11-08,"OR019",830064,"eComm","L Chkn Garlic","VISA",15,9,1,"Chkn Garlic",6,"OR"
2018-11-08,"OR019",830068,"eComm","$0.10 Deposit","VISA",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-08,"OR019",830068,"eComm","2L Soda","VISA",2.4,1.99,1,"2Soda",0.41,"OR"
2018-11-08,"OR019",830068,"eComm","F All Meat","VISA",17,14.06,1,"All Meat",2.94,"OR"
2018-11-08,"OR019",830068,"eComm","FNY New Yrk","VISA",10,8.27,1,"FNY New Yrk",1.73,"OR"
2018-11-08,"OR019",830068,"eComm","FTN Hrb Chk Med","VISA",16,13.24,1,"FTN Hrb Chk Med",2.76,"OR"
2018-11-08,"OR019",830075,"eComm","Chz5 Brd W/Mar","VISA",5,3.98,1,"Chz5 Brd W/Mar",1.02,"OR"
2018-11-08,"OR019",830075,"eComm","F Pepperoni","VISA",14.25,11.35,1,"Pepperoni",2.9,"OR"
2018-11-08,"OR019",830075,"eComm","MM Pep","VISA",5,3.98,1,"MM Pep",1.02,"OR"
2018-11-08,"OR019",830079,"eComm","L Cowboy","VISA",15,15,1,"Cowboy",0,"OR"
2018-11-08,"OR019",830082,"eComm","F Stf Big Murp","VISA",19,19,1,"Stf Big Murp",0,"OR"
2018-11-08,"OR019",830086,"eComm","Choc Chip Dough","VISA",5,4.73,1,"Choc Chip Dough",0.27,"OR"
2018-11-08,"OR019",830086,"eComm","F Chkn Garlic","VISA",17,16.11,1,"Chkn Garlic",0.890000000000001,"OR"
2018-11-08,"OR019",830086,"eComm","F CYO","VISA",13,12.3,1,"CYO",0.699999999999999,"OR"
2018-11-08,"OR019",830086,"eComm","FTN Hrb Chk Med","VISA",16,15.14,1,"FTN Hrb Chk Med",0.859999999999999,"OR"
2018-11-08,"OR019",830089,"eComm","F Chkn Garlic","Cash",17,8.5,1,"Chkn Garlic",8.5,"OR"
2018-11-08,"OR019",830089,"eComm","F Stf 5 Meat","Cash",19,9.5,1,"Stf 5 Meat",9.5,"OR"
2018-11-08,"OR019",830092,"eComm","2L Soda","EBT/SNAP",2.4,2.27,1,"2Soda",0.13,"OR"
2018-11-08,"OR019",830092,"eComm","Cinnamon Wheel","EBT/SNAP",5,4.72,1,"Cinnamon Wheel",0.28,"OR"
2018-11-08,"OR019",830092,"eComm","FNY 3-Cheese","EBT/SNAP",10,9.44,1,"FNY 3-Cheese",0.56,"OR"
2018-11-08,"OR019",830092,"eComm","FNY Giant Pepp","EBT/SNAP",10,9.44,1,"FNY Giant Pepp",0.56,"OR"
2018-11-08,"OR019",830092,"eComm","Garden Salad","EBT/SNAP",6,5.66,1,"Garden Salad",0.34,"OR"
2018-11-08,"OR019",830095,"eComm","2L Soda","EBT/SNAP",2.4,2.4,1,"2Soda",0,"OR"
2018-11-08,"OR019",830095,"eComm","L Hrb Chk Medt","EBT/SNAP",15,15,1,"Hrb Chk Medt",0,"OR"
2018-11-08,"OR019",830098,"eComm","Chk Caesar Sal","EBT/SNAP",6,4.5,1,"Chk Caesar Sal",1.5,"OR"
2018-11-08,"OR019",830098,"eComm","F Chkn Garlic","EBT/SNAP",17,12.75,1,"Chkn Garlic",4.25,"OR"
2018-11-08,"OR019",830098,"eComm","L Perfect","EBT/SNAP",13.5,10.12,1,"Perfect",3.38,"OR"
2018-11-08,"OR019",830101,"eComm","Chk Caesar Sal","EBT/SNAP",6,4.5,1,"Chk Caesar Sal",1.5,"OR"
2018-11-08,"OR019",830101,"eComm","F Stf 5 Meat","EBT/SNAP",19,14.25,1,"Stf 5 Meat",4.75,"OR"
2018-11-08,"OR061",10001,"Walk-in","Club Salad","VISA",5.99,2.51,1,"Club Salad",3.48,"OR"
2018-11-08,"OR061",10001,"Walk-in","Italian Salad","VISA",5.49,5.49,1,"Italian Salad",0,"OR"
2018-11-08,"OR061",10002,"Walk-in","Choc Chip Dough","Cash",4.49,2.24,1,"Choc Chip Dough",2.25,"OR"
2018-11-08,"OR061",10002,"Walk-in","Choc Chip Dough","Cash",4.49,2.25,1,"Choc Chip Dough",2.24,"OR"
2018-11-08,"OR061",10003,"Walk-in","F Chkn Garlic","MASTERCARD",15.99,15.99,0.5,"Chkn Garlic",0,"OR"
2018-11-08,"OR061",10003,"Walk-in","F Half & Half","MASTERCARD",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR061",10003,"Walk-in","F Papas Fav","MASTERCARD",16.99,16.99,1,"Papas Fav",0,"OR"
2018-11-08,"OR061",10003,"Walk-in","F Pepperoni","MASTERCARD",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-08,"OR061",10003,"Walk-in","Italian Salad","MASTERCARD",5.49,5.49,1,"Italian Salad",0,"OR"
2018-11-08,"OR061",10004,"Walk-in","F Papas Fav","MASTERCARD",16.99,16.99,1,"Papas Fav",0,"OR"
2018-11-08,"OR061",10005,"Walk-in","F Pepperoni","MASTERCARD",12.99,12.99,1,"Pepperoni",0,"OR"
2018-11-08,"OR061",10006,"Walk-in","L Murph Combo","VISA",14.99,14.99,1,"Murph Combo",0,"OR"
2018-11-08,"OR061",10008,"Walk-in","LPAN All Meat","VISA",15.99,15.99,1,"LPAN All Meat",0,"OR"
2018-11-08,"OR061",10009,"Walk-in","F Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR061",10009,"Walk-in","F Papas Fav","VISA",16.99,12.99,0.5,"Papas Fav",4,"OR"
2018-11-08,"OR061",10010,"Walk-in","FTN Papas Fav","Cash",15.99,13,1,"FTN Papas Fav",2.99,"OR"
2018-11-08,"OR061",10013,"Walk-in","FTN Chk Bcn Art","VISA",15.99,15.99,1,"FTN Chk Bcn Art",0,"OR"
2018-11-08,"OR061",10014,"Walk-in","$0.10 Deposit","DISCOVER",0.1,0.05,1,"$0.10 Deposit",0.05,"OR"
2018-11-08,"OR061",10014,"Walk-in","20Oz Aquafina","DISCOVER",1.5,0.75,1,"20Oz Aquafina",0.75,"OR"
2018-11-08,"OR061",10014,"Walk-in","Cheesy Bread","DISCOVER",4.49,2.25,1,"Cheesy Bread",2.24,"OR"
2018-11-08,"OR061",10014,"Walk-in","Ranch Dr Pkt","DISCOVER",0.35,0.17,1,"Ranch Dr Pkt",0.18,"OR"
2018-11-08,"OR061",10016,"Walk-in","LTN Chk Bcn Art","Cash",13.99,11,1,"LTN Chk Bcn Art",2.99,"OR"
2018-11-08,"OR061",10017,"Walk-in","L Cowboy","VISA",13.99,13.99,0.5,"Cowboy",0,"OR"
2018-11-08,"OR061",10017,"Walk-in","L Half & Half","VISA",0,0,1,"Half & Half",0,"OR"
2018-11-08,"OR061",10018,"Walk-in","F Cowboy","EBT/SNAP",15.99,15.99,1,"Cowboy",0,"OR"
2018-11-08,"OR061",10019,"Walk-in","LTN CYO","Cash",8.99,8.99,1,"LTN CYO",0,"OR"
2018-11-08,"OR061",10020,"Walk-in","F Chk Bac Art","Cash",16.99,16.99,1,"Chk Bac Art",0,"OR"
2018-11-08,"OR061",10020,"Walk-in","F Murph Combo","Cash",16.99,16.99,1,"Murph Combo",0,"OR"
2018-11-08,"OR061",10021,"Walk-in","F Cowboy","Cash",15.99,12,1,"Cowboy",3.99,"OR"
2018-11-08,"OR061",10021,"Walk-in","F Hawaiian","Cash",13.99,10,1,"Hawaiian",3.99,"OR"
2018-11-08,"OR061",10022,"Walk-in","Chk Caesar Sal","EBT/SNAP",5.49,5.49,1,"Chk Caesar Sal",0,"OR"
2018-11-08,"OR061",10022,"Walk-in","LTN Chk Bcn Art","EBT/SNAP",13.99,13.99,1,"LTN Chk Bcn Art",0,"OR"
2018-11-08,"OR061",10022,"Walk-in","LTN Chkn Garlic","EBT/SNAP",12.99,12,1,"LTN Chkn Garlic",0.99,"OR"
2018-11-08,"OR061",10025,"Walk-in","F Cowboy","Cash",15.99,12,1,"Cowboy",3.99,"OR"
2018-11-08,"OR061",10026,"Walk-in","$0.10 Deposit","Cash",0.1,0.05,1,"$0.10 Deposit",0.05,"OR"
2018-11-08,"OR061",10026,"Walk-in","20Oz Soda","Cash",1.5,0.75,1,"20Oz Soda",0.75,"OR"
2018-11-08,"OR061",10027,"Walk-in","$0.10 Deposit","EBT/SNAP",0.1,0.1,1,"$0.10 Deposit",0,"OR"
2018-11-08,"OR061",10027,"Walk-in","20Oz Soda","EBT/SNAP",1.5,1.5,1,"20Oz Soda",0,"OR"
2018-11-08,"OR061",10027,"Walk-in","F CYO","EBT/SNAP",11.99,11.99,1,"CYO",0,"OR"
2018-11-08,"OR061",10028,"Walk-in","LTN Grd Veg","Cash",12.99,11.69,1,"LTN Grd Veg",1.3,"OR"
2018-11-08,"OR061",10029,"Walk-in","LTN Gourmet Veg","Cash",12.99,11.69,1,"LTN Gourmet Veg",1.3,"OR"
2018-11-08,"OR061",10031,"Walk-in","F Cheese","VISA",11.99,11.99,1,"Cheese",0,"OR"
2018-11-08,"OR061",10031,"Walk-in","F Chk Bac Art","VISA",16.99,16.99,1,"Chk Bac Art",0,"OR"
2018-11-08,"OR061",10031,"Walk-in","F CYO","VISA",11.99,11.99,1,"CYO",0,"OR"
2018-11-08,"OR061",10031,"Walk-in","F Gourmet Veg","VISA",15.99,15.99,1,"Gourmet Veg",0,"OR"
2018-11-08,"OR061",10031,"Walk-in","F Papas Fav","VISA",16.99,16.99,1,"Papas Fav",0,"OR"
2018-11-08,"OR061",10032,"Walk-in","Choc Chip Dough","VISA",4.49,4.49,1,"Choc Chip Dough",0,"OR"
